shipment_id,order_date,origin_city,destination_city,carrier,distance_km,weight_kg,delivery_time_days,shipping_cost_inr,status,cost_per_km,order_month,is_delayed,distance_km_minmax,weight_kg_minmax,shipping_cost_inr_minmax,delivery_time_days_minmax,distance_km_zscore,weight_kg_zscore,shipping_cost_inr_zscore,delivery_time_days_zscore
SHP10627,2024-09-26,Kolkata,Ahmedabad,DHL,718.75,14.03,2.7,4524.37,Delivered,6.29,9,0,0.4896,0.3457,0.5984,0.3624,0.2263,-0.1702,0.746,0.0808
SHP10653,2024-03-07,Mumbai,Delhi,UPS,885.08,34.02,4.78,4265.85,Delivered,4.82,3,0,0.6053,0.849,0.5632,0.705,0.7874,1.8192,0.575,1.6032
SHP10728,2024-08-28,Jaipur,Delhi,DHL,478.23,8.58,0.94,2506.67,Delivered,5.24,8,0,0.3223,0.2085,0.3236,0.0725,-0.5851,-0.7126,-0.5887,-1.2073
SHP10264,2024-04-22,Kolkata,Ahmedabad,UPS,591.05,23.83,3.19,3110.39,Delivered,5.26,4,0,0.4008,0.5925,0.4058,0.4431,-0.2045,0.8051,-0.1894,0.4395
SHP10209,2024-10-04,Delhi,Kolkata,UPS,557.29,11.63,2.76,2442.3,Delivered,4.38,10,0,0.3773,0.2853,0.3148,0.3722,-0.3184,-0.4091,-0.6313,0.1247
SHP10316,2024-07-30,Delhi,Nagpur,UPS,874.64,7.56,2.25,4597.59,Delivered,5.26,7,0,0.5981,0.1828,0.6084,0.2882,0.7522,-0.8141,0.7944,-0.2485
SHP10896,2024-02-17,Bengaluru,Delhi,Blue Dart,224.98,4.64,0.5,977.92,In Transit,4.35,2,0,0.1461,0.1093,0.1154,0.0,-1.4395,-1.1047,-1.5999,-1.5293
SHP10513,2024-03-01,Bengaluru,Mumbai,DHL,357.08,11.2,0.5,2019.53,Delivered,5.66,3,0,0.238,0.2744,0.2573,0.0,-0.9938,-0.4519,-0.9109,-1.5293
SHP10313,2024-01-25,Hyderabad,Jaipur,Delhivery,871.8,4.57,4.46,4453.87,Delivered,5.11,1,0,0.5961,0.1075,0.5888,0.6523,0.7426,-1.1117,0.6993,1.369
SHP10534,2024-02-14,Pune,Bengaluru,FedEx,911.75,28.37,2.99,4096.92,Delivered,4.49,2,0,0.6239,0.7068,0.5402,0.4101,0.8774,1.2569,0.4632,0.2931
SHP10829,2024-11-18,Mumbai,Hyderabad,DHL,830.24,39.87,4.43,4893.21,Returned,5.89,11,1,0.5672,0.9963,0.6486,0.6473,0.6024,2.4014,0.99,1.347
SHP10319,2024-06-19,Ahmedabad,Nagpur,FedEx,530.67,17.56,3.9,2430.13,In Transit,4.58,6,0,0.3588,0.4346,0.3132,0.56,-0.4082,0.1811,-0.6393,0.9591
SHP10007,2024-05-29,Jaipur,Hyderabad,Delhivery,310.01,13.575,1.93,1645.43,In Transit,5.31,5,0,0.2052,0.3342,0.2063,0.2355,-1.1526,-0.2155,-1.1584,-0.4827
SHP10393,2024-07-30,Jaipur,Bengaluru,FedEx,266.39,17.93,0.5,1348.53,Delivered,5.06,7,0,0.1749,0.4439,0.1659,0.0,-1.2998,0.2179,-1.3548,-1.5293
SHP10141,2024-04-13,Delhi,Mumbai,FedEx,324.03,17.12,2.77,1374.23,Delivered,4.24,4,0,0.215,0.4235,0.1694,0.3739,-1.1053,0.1373,-1.3378,0.1321
SHP10086,2024-07-29,Jaipur,Bengaluru,Blue Dart,1176.11,12.39,6.571249999999999,6024.62,Delivered,5.12,7,0,0.8078,0.3044,0.8027,1.0,1.7692,-0.3334,1.7384,2.9142
SHP10864,2024-10-20,Hyderabad,Pune,Blue Dart,1013.2,13.575,3.79,5276.22,Delivered,5.21,10,0,0.6945,0.3342,0.7008,0.5419,1.2197,-0.2155,1.2433,0.8786
SHP10478,2024-10-27,Delhi,Pune,FedEx,385.14,8.17,1.18,1501.96,Delivered,3.9,10,0,0.2575,0.1982,0.1868,0.112,-0.8992,-0.7534,-1.2533,-1.0316
SHP10503,2024-06-13,Ahmedabad,Jaipur,Blue Dart,455.12,14.68,1.49,2375.76,Delivered,5.22,6,0,0.3062,0.3621,0.3058,0.1631,-0.6631,-0.1055,-0.6753,-0.8048
SHP10753,2024-05-18,Kolkata,Nagpur,Delhivery,15.0,27.87,1.23,743.71,Delivered,49.58,5,0,0.0,0.6942,0.0835,0.1202,-2.1479,1.2071,-1.7549,-0.9951
SHP10215,2024-01-03,Chennai,Nagpur,Blue Dart,641.59,15.43,2.99,3780.84,Returned,5.89,1,1,0.4359,0.381,0.4971,0.4101,-0.034,-0.0309,0.2541,0.2931
SHP10580,2024-02-15,Jaipur,Nagpur,Blue Dart,1452.3899999999999,14.96,5.87,7280.59,In Transit,5.01,2,0,1.0,0.3691,0.9737,0.8845,2.7013,-0.0777,2.5692,2.4009
SHP10562,2024-10-03,Jaipur,Kolkata,DHL,630.45,39.09,2.86,3764.66,Delivered,5.97,10,0,0.4282,0.9767,0.4949,0.3887,-0.0716,2.3238,0.2434,0.1979
SHP10398,2024-07-08,Bengaluru,Hyderabad,DHL,219.73,6.95,1.23,1426.76,In Transit,6.49,7,0,0.1424,0.1674,0.1765,0.1202,-1.4572,-0.8748,-1.303,-0.9951
SHP10925,2024-01-13,Hyderabad,Jaipur,Blue Dart,760.68,27.94,2.1,4355.94,In Transit,5.73,1,0,0.5188,0.6959,0.5754,0.2635,0.3678,1.2141,0.6346,-0.3583
SHP10668,2024-01-09,Nagpur,Ahmedabad,UPS,764.95,40.01625,2.45,4565.77,In Transit,5.97,1,0,0.5217,1.0,0.604,0.3212,0.3822,2.4159,0.7734,-0.1021
SHP10490,2024-09-13,Kolkata,Nagpur,DHL,255.3,6.58,0.5,1260.34,Delivered,4.94,9,0,0.1672,0.1581,0.1539,0.0,-1.3372,-0.9116,-1.4131,-1.5293
SHP10252,2024-09-02,Mumbai,Chennai,DHL,1063.32,13.31,5.02,4744.63,Delivered,4.46,9,0,0.7293,0.3276,0.6284,0.7445,1.3887,-0.2419,0.8917,1.7788
SHP10907,2024-09-26,Chennai,Jaipur,DHL,184.4,13.575,0.5,1346.17,Delivered,7.3,9,0,0.1179,0.3342,0.1656,0.0,-1.5764,-0.2155,-1.3564,-1.5293
SHP10468,2024-04-16,Delhi,Bengaluru,Delhivery,484.75,38.85,4.67,2940.3,Delivered,6.07,4,0,0.3268,0.9706,0.3827,0.6868,-0.5631,2.2999,-0.3019,1.5227
SHP10914,2024-03-12,Chennai,Kolkata,UPS,879.29,40.01625,2.53,5517.58,Delayed,6.28,3,1,0.6013,1.0,0.7336,0.3344,0.7679,2.4159,1.403,-0.0436
SHP10357,2024-05-25,Mumbai,Kolkata,DHL,847.05,7.14,1.8,3481.6,In Transit,4.11,5,0,0.5789,0.1722,0.4564,0.2141,0.6591,-0.8559,0.0562,-0.5779
SHP10254,2024-08-21,Nagpur,Kolkata,Blue Dart,921.58,13.575,3.9,5625.76,Delivered,6.1,8,0,0.6307,0.3342,0.7484,0.56,0.9106,-0.2155,1.4745,0.9591
SHP10276,2024-10-21,Hyderabad,Pune,DHL,474.39,9.86,3.74,1957.47,Returned,4.13,10,1,0.3196,0.2407,0.2488,0.5337,-0.5981,-0.5852,-0.952,0.842
SHP10178,2024-07-23,Jaipur,Kolkata,DHL,979.76,20.94,2.89,4187.23,In Transit,4.27,7,0,0.6712,0.5197,0.5525,0.3937,1.1068,0.5175,0.523,0.2199
SHP10281,2024-10-03,Bengaluru,Pune,Blue Dart,600.87,9.39,1.94,2909.06,Delivered,4.84,10,0,0.4076,0.2289,0.3784,0.2372,-0.1714,-0.632,-0.3225,-0.4754
SHP10390,2024-04-28,Pune,Chennai,DHL,675.8,0.84,3.57,2499.39,Delivered,3.7,4,0,0.4597,0.0136,0.3226,0.5057,0.0814,-1.4829,-0.5935,0.7176
SHP10508,2024-09-28,Bengaluru,Ahmedabad,Delhivery,649.81,17.3,2.09,3603.11,Delivered,5.54,9,0,0.4416,0.428,0.4729,0.2619,-0.0063,0.1552,0.1366,-0.3656
SHP10749,2024-04-27,Delhi,Bengaluru,DHL,15.0,20.16,0.5,561.32,Delivered,37.42,4,0,0.0,0.5,0.0587,0.0,-2.1479,0.4398,-1.8755,-1.5293
SHP10583,2024-12-06,Jaipur,Mumbai,DHL,994.55,6.2,2.545,5486.06,Delayed,5.52,12,1,0.6815,0.1486,0.7293,0.3368,1.1567,-0.9495,1.3821,-0.0326
SHP10972,2024-06-25,Mumbai,Ahmedabad,Delhivery,1121.0,31.43,2.545,5087.21,Delayed,4.54,6,1,0.7695,0.7838,0.675,0.3368,1.5833,1.5614,1.1183,-0.0326
SHP10129,2024-12-07,Delhi,Pune,Delhivery,828.07,36.34,3.69,4462.73,Delivered,5.39,12,0,0.5657,0.9074,0.59,0.5254,0.5951,2.0501,0.7052,0.8054
SHP10144,2024-03-04,Chennai,Nagpur,UPS,948.65,26.09,3.59,4140.21,In Transit,4.36,3,0,0.6495,0.6494,0.5461,0.509,1.0019,1.03,0.4919,0.7322
SHP10960,2024-11-27,Nagpur,Bengaluru,FedEx,144.46,21.85,1.65,1019.89,Delivered,7.06,11,0,0.0901,0.5426,0.1211,0.1894,-1.7111,0.608,-1.5722,-0.6877
SHP10847,2024-09-02,Jaipur,Hyderabad,Blue Dart,738.0,5.57,3.08,3798.94,Delivered,5.15,9,0,0.503,0.1327,0.4996,0.425,0.2912,-1.0121,0.2661,0.359
SHP10645,2024-10-07,Bengaluru,Mumbai,FedEx,397.81,17.25,1.07,2094.31,In Transit,5.26,10,0,0.2663,0.4268,0.2674,0.0939,-0.8564,0.1502,-0.8615,-1.1122
SHP10715,2024-09-12,Jaipur,Bengaluru,Delhivery,658.04,27.57,2.38,4075.41,Delivered,6.19,9,0,0.4474,0.6866,0.5372,0.3097,0.0215,1.1773,0.449,-0.1534
SHP10905,2024-12-27,Hyderabad,Chennai,UPS,388.75,40.01625,1.14,2615.82,In Transit,6.73,12,0,0.26,1.0,0.3385,0.1054,-0.887,2.4159,-0.5165,-1.0609
SHP10767,2024-12-09,Ahmedabad,Bengaluru,DHL,785.92,13.19,3.12,4386.79,Returned,5.58,12,1,0.5363,0.3246,0.5796,0.4315,0.4529,-0.2538,0.655,0.3882
SHP10072,2024-05-31,Pune,Bengaluru,Delhivery,964.75,5.58,3.64,4437.39,Delivered,4.6,5,0,0.6607,0.1329,0.5865,0.5172,1.0562,-1.0112,0.6884,0.7688
SHP10908,2024-08-20,Nagpur,Hyderabad,UPS,299.43,4.8,1.41,3300.9300000000003,Delivered,11.02,8,0,0.1979,0.1133,0.4318,0.1499,-1.1883,-1.0888,-0.0633,-0.8633
SHP10235,2024-12-19,Chennai,Nagpur,FedEx,992.08,13.45,1.75,5127.18,In Transit,5.17,12,0,0.6798,0.3311,0.6805,0.2059,1.1484,-0.2279,1.1447,-0.6145
SHP10037,2024-06-03,Delhi,Hyderabad,Blue Dart,426.92,6.52,1.72,2682.6,Returned,6.28,6,1,0.2866,0.1566,0.3476,0.2009,-0.7582,-0.9176,-0.4723,-0.6364
